id	ctrl-1_fpkm	ctrl-2_fpkm	ctrl-3_fpkm	primed-1_fpkm	primed-2_fpkm	primed-3_fpkm	Symbol
ENSG00000156103	12.16	11.31	11.31	3.51	2.61	3.21	MMP16
ENSG00000156110	38.63	41.27	39.2	45.14	48	47.57	ADK
ENSG00000156113	75.09	72.94	72.74	34.3	34.21	33.96	KCNMA1
ENSG00000156127	0	0.12	0	0.46	0.76	0.73	BATF
ENSG00000156136	22.04	18.19	21.1	20.56	21.9	21.1	DCK
ENSG00000156140	2.81	2.57	2.66	1.14	1	1.09	ADAMTS3
ENSG00000156150	0.53	0.27	0.55	0.3	0.18	0.48	ALX3
ENSG00000156162	14.54	14.04	14.68	13.68	10.61	11.58	DPY19L4
ENSG00000156170	9.17	8.34	10.43	8.28	7.53	7.13	NDUFAF6
ENSG00000156171	11.7	10.19	9.72	12.33	10.9	11.02	DRAM2
ENSG00000156172	1.11	1.09	1.3	0.78	0.97	0.89	C8orf37
ENSG00000156194	0	0	0	0	0	0	PPEF2
ENSG00000156206	0	0	0	0	0	0	CFAP161
ENSG00000156218	0.03	0	0.06	0.02	0	0.04	ADAMTSL3
ENSG00000156219	0.04	0	0	1.2	1.07	0.57	ART3
ENSG00000156222	0	0	0	0	0	0	SLC28A1
ENSG00000156232	2.15	2.03	2.03	2.34	2.23	2.08	WHAMM
ENSG00000156234	0	0	0	0	0	0	CXCL13
ENSG00000156239	5.34	5.79	5.34	4.32	5.16	4.81	N6AMT1
ENSG00000156253	8.08	7.95	7.26	4.94	4.59	5.47	RWDD2B
ENSG00000156256	22.14	21.59	20.74	24.6	24.39	24.87	USP16
ENSG00000156261	153.22	152.52	154.11	177.83	165.73	174.93	CCT8
ENSG00000156265	3.14	2.56	2.09	3.48	4.51	3.5	MAP3K7CL
ENSG00000156269	0	0	0	0	0	0	NAA11
ENSG00000156273	11.31	11.44	10.16	28.88	28.24	29.01	BACH1
ENSG00000156282	0	0	0	0	0	0	CLDN17
ENSG00000156284	0	0	0	0	0	0	CLDN8
ENSG00000156298	0.36	0.15	0.28	0.14	0.26	0.29	TSPAN7
ENSG00000156299	1.12	0.73	0.73	0.43	0.59	0.57	TIAM1
ENSG00000156304	10.49	9.17	10.57	9.23	10.23	9.6	SCAF4
ENSG00000156313	5.12	3.82	4.49	6.6	6.26	6.12	RPGR
ENSG00000156345	2.22	3.08	2.43	2.85	3.19	2.51	CDK20
ENSG00000156374	5.58	5.48	5.54	5.57	5.88	5.65	PCGF6
ENSG00000156381	3.94	4.17	3.18	3.66	2.97	3.83	ANKRD9
ENSG00000156384	7.23	5.52	5.95	5.63	4.8	5.61	SFR1
ENSG00000156395	0	0.04	0	0.01	0	0.01	SORCS3
ENSG00000156398	2.22	2	2.06	1.84	0.77	0.98	SFXN2
ENSG00000156411	42.48	47.22	43.08	46.88	38.59	54.31	ATP5MPL
ENSG00000156413	0	0	0	0	0	0	FUT6
ENSG00000156414	0.16	0.11	0.12	0.2	0.13	0.15	TDRD9
ENSG00000156427	0	0.03	0	0	0.03	0	FGF18
ENSG00000156453	0.05	0.04	0.07	0.03	0.19	0.27	PCDH1
ENSG00000156463	1.06	1.5	1.56	0.26	0.5	0.35	SH3RF2
ENSG00000156466	0.18	0.06	0.1	0.05	0.06	0.07	GDF6
ENSG00000156467	80.32	83.87	83.56	71.01	68.67	93.04	UQCRB
ENSG00000156469	11.21	11.28	12.57	14.38	12.65	14.34	MTERF3
ENSG00000156471	42.4	43.39	45.13	33.96	32.52	33.25	PTDSS1
ENSG00000156475	1.42	0.99	0.96	0.13	0.12	0.06	PPP2R2B
ENSG00000156482	366.6	418.86	419.23	430.71	411.26	484.44	RPL30
ENSG00000156486	1.01	1.13	1.14	0.08	0.08	0.06	KCNS2
ENSG00000156500	2.03	2.56	3.62	2.73	2.91	2.71	FAM122C
ENSG00000156502	12.47	11.98	10.4	11.06	11.35	11.41	SUPV3L1
ENSG00000156504	16.75	16.78	15.68	12.82	11.76	12.16	FAM122B
ENSG00000156508	4633.03	4871.57	4751.75	4972.14	4673.55	5062.46	EEF1A1
ENSG00000156509	0.92	0.9	1.02	0.6	0.65	0.71	FBXO43
ENSG00000156510	0.13	0.42	0.09	0.11	0.13	0.14	HKDC1
ENSG00000156515	80.18	86.13	83.42	86.2	84.22	85.74	HK1
ENSG00000156521	2.13	2.16	1.54	1.01	1.21	1.1	TYSND1
ENSG00000156531	17.75	15.01	15.74	14.37	14.69	15.21	PHF6
ENSG00000156535	28.87	25.88	26.59	10.54	10.16	9.97	CD109
ENSG00000156564	0	0	0	0	0	0	LRFN2
ENSG00000156574	0.65	0	0.03	0.06	0	0.05	NODAL
ENSG00000156575	0	0	0	0	0	0	PRG3
ENSG00000156587	9.91	11.3	12.55	180.1	182.48	189.16	UBE2L6
ENSG00000156599	33.21	33.86	33.69	34.4	34.65	34.03	ZDHHC5
ENSG00000156603	18.63	18.58	18.03	17.08	17.43	18	MED19
ENSG00000156639	35.94	36.2	37.68	29.69	26.28	32.82	ZFAND3
ENSG00000156642	132.75	136.5	137.3	108.46	114.14	102.42	NPTN
ENSG00000156650	6.79	6.44	5.98	2.55	2.55	2.7	KAT6B
ENSG00000156671	8.87	8.47	7.8	12.89	13.23	14.07	SAMD8
ENSG00000156675	1.93	2.17	1.96	0.63	0.54	0.66	RAB11FIP1
ENSG00000156687	0.07	0	0	0.01	0.01	0	UNC5D
ENSG00000156689	0.52	0.36	0.57	0.16	0.23	0.3	GLYATL2
ENSG00000156697	13.9	13.39	13.65	13.06	13.16	12.58	UTP14A
ENSG00000156709	17.31	19.15	17.59	13.92	13.55	14.25	AIFM1
ENSG00000156711	2.77	3.22	2.55	2.52	2.38	2.49	MAPK13
ENSG00000156735	8.74	7.21	7.57	6.77	7.31	5.57	BAG4
ENSG00000156738	0	0	0	0	0	0	MS4A1
ENSG00000156787	7.27	5.89	6.76	7.96	10.33	7.34	TBC1D31
ENSG00000156795	10.02	8.4	10.12	12.79	10.23	13.62	NTAQ1
ENSG00000156802	23.42	23.04	22.47	38.03	37.04	37.92	ATAD2
ENSG00000156804	1.41	1.63	1.29	2.38	2.3	2.57	FBXO32
ENSG00000156831	13.8	12.13	14.72	12.71	11.86	13.52	NSMCE2
ENSG00000156853	3.76	3.82	3.33	3.42	3.5	3.21	ZNF689
ENSG00000156858	11.04	11.5	10.26	7.7	9.63	7.33	PRR14
ENSG00000156860	17.13	18.16	18.07	17.53	19.6	16.87	FBRS
ENSG00000156869	1.78	1.78	1.98	2.8	2.57	2.59	FRRS1
ENSG00000156873	7.89	8.75	8.22	6.98	6.96	5.79	PHKG2
ENSG00000156875	21.27	17.54	15.98	25.88	26.46	23.63	MFSD14A
ENSG00000156876	4.63	3.27	4.11	3.76	4.46	4.1	SASS6
ENSG00000156885	0	0	0	0	0	0	COX6A2
ENSG00000156886	0	0	0	0	0	0	ITGAD
ENSG00000156920	0	0	0	0	0	0	ADGRG4
ENSG00000156925	0.52	0	0	0	0	0	ZIC3
ENSG00000156928	9.73	10.39	9.19	7.31	9.54	8.19	MALSU1
ENSG00000156931	10.57	10.67	15.67	8.04	8.78	6.76	VPS8
ENSG00000156958	12.55	12.13	10.57	14.08	13.7	15.82	GALK2
ENSG00000156959	0.01	0	0	0	0	0	LHFPL4
ENSG00000156966	0.27	0.02	0.02	0	0	0.03	B3GNT7
ENSG00000156968	0.06	0.06	0.09	0.06	0.07	0.06	MPV17L
ENSG00000156970	32.54	31.31	33.8	26.57	28.67	26.16	BUB1B
ENSG00000156973	12.36	15.02	15.42	12.59	13.71	16.14	PDE6D
ENSG00000156976	116.09	117.97	111.88	84.76	77.14	82.02	EIF4A2
ENSG00000156983	4.73	5.83	5.73	4.68	4.73	4.23	BRPF1
ENSG00000156990	13	15.85	15	6.87	9.17	6.04	RPUSD3
ENSG00000157005	0.2	0	0	0	0	0	SST
ENSG00000157014	15.7	11.52	14.23	11.61	11.22	11.4	TATDN2
ENSG00000157017	0	0	0	0	0.04	0	GHRL
ENSG00000157020	119.24	131.83	129.37	115.71	107.56	108.49	SEC13
ENSG00000157036	26.36	8.36	7.94	5.2	5.38	5.32	EXOG
ENSG00000157045	31.36	31	33.57	36.27	36.28	33.64	NTAN1
ENSG00000157060	0	0	0	0	0.05	0.05	SHCBP1L
ENSG00000157064	1.67	1.92	1.9	0.67	0.7	0.89	NMNAT2
ENSG00000157077	6.81	6.3	6.4	3.42	2.91	3.36	ZFYVE9
ENSG00000157087	0.03	0	0	0	0	0	ATP2B2
ENSG00000157093	0	0	0	0	0	0	LYZL4
ENSG00000157103	0	0	0	0	0	0	SLC6A1
ENSG00000157106	21.85	21.24	22.53	16.5	16.61	14.34	SMG1
ENSG00000157107	5.25	4.74	4.33	4.87	4.85	5.12	FCHO2
ENSG00000157110	35.4	36.17	36.23	38.25	42.41	34.76	RBPMS
ENSG00000157111	5.69	6.68	5.61	8.32	6.62	7.67	TMEM171
ENSG00000157119	0	0	0	0	0	0	KLHL40
ENSG00000157131	0	0	0	0.03	0.02	0	C8A
ENSG00000157150	1.17	1.29	1.22	0.15	0.24	0.42	TIMP4
ENSG00000157152	0.07	0.01	0.05	0	0.02	0	SYN2
ENSG00000157168	27.06	26.23	27.41	104.96	103.35	95.19	NRG1
ENSG00000157181	8.55	7.83	9.2	7.23	7.73	7.05	ODR4
ENSG00000157184	6.21	5.81	6.57	5.82	5.61	6.31	CPT2
ENSG00000157191	20.13	23.36	26.71	36.03	37.86	36.43	NECAP2
ENSG00000157193	18.92	18.55	20.54	14.38	16.03	14.88	LRP8
ENSG00000157211	0	0	0	0	0	0	CDCP2
ENSG00000157212	5.37	4.09	4.81	4.92	5.21	5.32	PAXIP1
ENSG00000157214	0.23	0.33	0.31	4.02	4.39	3.3	STEAP2
ENSG00000157216	25.24	26.32	23.15	12.47	16.82	10.93	SSBP3
ENSG00000157219	0	0	0	0	0	0	HTR5A
ENSG00000157224	13.05	11.09	11.76	29.35	28.17	26.77	CLDN12
ENSG00000157227	338.48	370.24	366.31	360.79	373.53	342.02	MMP14
ENSG00000157240	5.01	4.85	4.91	3.15	3.18	3.22	FZD1
ENSG00000157259	8.24	7.84	8.91	6.7	7.44	6.39	GATAD1
ENSG00000157303	0.18	0.27	0.15	0	0.1	0.07	SUSD3
ENSG00000157315	0.07	0.47	0.12	0.13	0.13	0.18	TMED6
ENSG00000157322	0.12	0	0.22	0	0.09	0	CLEC18A
ENSG00000157326	13.96	12.34	13.38	9.13	10.72	10.56	DHRS4
ENSG00000157330	0	0	0	0	0	0	C1orf158
ENSG00000157335	0.04	0.12	0	0.03	0	0	CLEC18C
ENSG00000157343	0.16	0	0.05	0.05	0	0	ARMC12
ENSG00000157349	15.9	20.09	17.9	15.98	14.78	14.56	DDX19B
ENSG00000157350	6.59	6.99	7.4	7.69	7.98	7.33	ST3GAL2
ENSG00000157353	1.25	1.56	3.38	0.43	0.85	0.89	FCSK
ENSG00000157368	0.04	0.09	0.07	0	0	0	IL34
ENSG00000157379	6.14	5.91	7.35	4.17	3.76	3.98	DHRS1
ENSG00000157388	0.08	0.06	0	0	0	0	CACNA1D
ENSG00000157399	2.66	3.61	2.75	1.4	1.1	0.78	ARSL
ENSG00000157404	0.6	0.51	0.44	0.02	0.02	0	KIT
ENSG00000157423	0.41	0.31	0.6	0.14	0.39	0.12	HYDIN
ENSG00000157426	3.27	3.14	3.62	3.29	3.26	3.61	AASDH
ENSG00000157429	0.96	0.84	0.6	1.14	0.57	0.6	ZNF19
ENSG00000157445	0.04	0	0.11	0.07	0.05	0.07	CACNA2D3
ENSG00000157450	11.69	10.33	11.45	15.44	10.61	11.27	RNF111
ENSG00000157456	55.99	56.79	58.75	38.71	39.16	39	CCNB2
ENSG00000157470	0.07	0.06	0.05	0.11	0.03	0	FAM81A
ENSG00000157483	12.45	15.51	13.51	12.08	11.7	12.34	MYO1E
ENSG00000157500	15.52	15.91	17.46	8.43	11.43	11.09	APPL1
ENSG00000157502	0.08	0.08	0.04	0	0.04	0.03	PWWP3B
ENSG00000157510	1	0.9	0.85	0.83	0.58	0.92	AFAP1L1
ENSG00000157514	6.44	7.25	6.1	6.89	5.44	6.96	TSC22D3
ENSG00000157538	17.37	15.97	16.99	18.21	18.4	17.22	VPS26C
ENSG00000157540	11.47	12.19	11.44	9.01	10.39	10.01	DYRK1A
ENSG00000157542	0.02	0	0	0	0	0	KCNJ6
ENSG00000157551	0.3	0.51	0.75	3.96	3.55	3.72	KCNJ15
ENSG00000157554	0.01	0.1	0	0	0.01	0.07	ERG
ENSG00000157557	17.76	16.94	18.25	30.71	29.54	29.61	ETS2
ENSG00000157570	0.06	0	0	0.11	0	0.18	TSPAN18
ENSG00000157578	0.83	0.8	0.85	0.88	0.64	0.52	LCA5L
ENSG00000157593	44.68	47.5	47.99	32.67	36.02	35.95	SLC35B2
ENSG00000157600	9.44	8.85	8.92	5.07	4.73	4.91	TMEM164
ENSG00000157601	1.46	1.62	2.06	64.75	69.7	74.86	MX1
ENSG00000157613	74.89	76.82	78.46	36.49	41.93	39.4	CREB3L1
ENSG00000157617	8.6	7.98	8.48	4.64	4.18	5.34	C2CD2
ENSG00000157625	7.4	6.79	6.92	9.16	10.66	11.48	TAB3
ENSG00000157637	22.99	24.88	25.5	19.57	18.61	17.43	SLC38A10
ENSG00000157653	0.18	0.18	0.33	0.15	0.35	0.22	C9orf43
ENSG00000157654	27.51	25.9	26.1	39.26	37.84	35.53	PALM2AKAP2
ENSG00000157657	8.1	7.53	7.21	6.69	8.4	6.24	ZNF618
ENSG00000157680	0.88	0.99	0.59	0.78	0.56	0.56	DGKI
ENSG00000157693	2.36	2.24	2.66	2.05	2.2	2.49	TMEM268
ENSG00000157703	0	0	0	0	0	0	SVOPL
ENSG00000157734	0.25	0.38	0.47	0.41	0.5	0.14	SNX22
ENSG00000157741	1.82	1.56	1.82	1.22	1.19	2.15	UBN2
ENSG00000157764	6.22	5.2	5.52	4.59	5.19	4.4	BRAF
ENSG00000157765	0	0	0	0	0	0	SLC34A2
ENSG00000157766	0	0.01	0	0.06	0.06	0.05	ACAN
ENSG00000157778	9.22	11	10.04	9.07	7.13	8.38	PSMG3
ENSG00000157782	0	0.09	0	0.04	0.34	0.03	CABP1
ENSG00000157796	4.89	4.54	6.08	5.22	4.52	6.32	WDR19
ENSG00000157800	14.58	16.68	13.7	20.58	17.08	19.66	SLC37A3
ENSG00000157823	23.24	24.98	25.94	20.35	21.85	21.36	AP3S2
ENSG00000157827	9.45	8.28	8.1	10.45	9.68	10.14	FMNL2
ENSG00000157833	2.05	2.09	2.13	2.05	2.33	2.41	GAREM2
ENSG00000157837	17.16	19.07	20.47	13.24	16.29	13.82	SPPL3
ENSG00000157851	0	0.05	0	0	0	0	DPYSL5
ENSG00000157856	0.03	0.05	0.04	0	0.03	0.04	DRC1
ENSG00000157869	10.3	8.2	8.47	12.67	12.4	12.36	RAB28
ENSG00000157870	11.63	15.26	14.21	7.61	7.94	7.4	PRXL2B
ENSG00000157873	0.75	0.89	0.79	15.68	17.57	14.01	TNFRSF14
ENSG00000157881	7.44	7.98	7.32	8.32	7.63	7.47	PANK4
ENSG00000157884	0	0	0	0	0	0	CIB4
ENSG00000157890	0	0	0	0.02	0.05	0	MEGF11
ENSG00000157895	7.78	7.57	8.62	8.14	7.32	7.48	C12orf43
ENSG00000157911	7.62	7.99	8.95	7.68	6.87	5.86	PEX10
ENSG00000157916	106.62	119.47	117.53	114.94	124.89	117.96	RER1
ENSG00000157927	1.13	0.58	0.37	0.17	0.19	0.16	RADIL
ENSG00000157933	16.39	16.66	17.08	9.92	10.54	9.34	SKI
ENSG00000157954	29.57	30.55	28.37	33.48	34.46	33.51	WIPI2
ENSG00000157978	10.18	12.66	11.83	6.03	6.31	6.19	LDLRAP1
ENSG00000157985	4.83	5.9	6.59	4.75	4	3.74	AGAP1
ENSG00000157992	0.43	0.12	0.56	0	0.09	0.06	KRTCAP3
ENSG00000157999	0.34	0.64	0.11	0.29	0.16	0.47	ANKRD61
ENSG00000158006	5.14	5.73	5.78	5.06	4.83	5.02	PAFAH2
ENSG00000158008	0.03	0.08	0.03	0	0	0.01	EXTL1
ENSG00000158014	0	0	0	0	0	0	SLC30A2
ENSG00000158019	14.13	14.53	14.69	11.25	9.92	10.7	BABAM2
ENSG00000158022	0	0	0	0	0	0	TRIM63
ENSG00000158023	1.47	1.04	1.27	0.36	0.56	0.21	CFAP251
ENSG00000158042	21.47	24.93	25.41	25.93	30.63	27.48	MRPL17
ENSG00000158050	0.43	0.25	0.45	0.11	0.24	0.1	DUSP2
ENSG00000158055	0.04	0	0	0	0	0	GRHL3
ENSG00000158062	2.78	3.95	3.48	1.65	1.54	2.12	UBXN11
ENSG00000158077	0.05	0.03	0.06	0.02	0	0.07	NLRP14
ENSG00000158079	2.17	2.07	1.82	2.28	2.08	1.65	PTPDC1
ENSG00000158089	0.45	0.2	0.27	0.07	0.07	0.14	GALNT14
ENSG00000158092	14.27	12.94	14.1	14.32	14.67	15.59	NCK1
ENSG00000158104	0	0.08	0	0	0	0	HPD
ENSG00000158106	0.11	0.09	0.03	0.02	0	0	RHPN1
ENSG00000158109	21.03	21.53	22.02	17.34	16.85	16.62	TPRG1L
ENSG00000158113	0.2	0.27	0.12	0.38	0.13	0.26	LRRC43
ENSG00000158122	4.03	3.63	3.01	4.12	4.7	4.12	PRXL2C
ENSG00000158125	0.25	0.24	0.25	0.34	0.44	0.5	XDH
ENSG00000158156	7.45	8.22	7.92	9.03	9.39	9.13	XKR8
ENSG00000158158	3.63	3.37	3.38	3.51	3.49	3.65	CNNM4
ENSG00000158161	8.02	8.74	8.05	10.2	12.12	9.81	EYA3
ENSG00000158163	3.25	2.45	3.56	2.98	3.93	2.47	DZIP1L
ENSG00000158164	11.65	10.34	12.04	6.01	5.36	5.31	TMSB15A
ENSG00000158169	8.38	5.56	5.67	5.47	5.17	4.06	FANCC
ENSG00000158186	12.44	12.66	15.86	18.59	24	19.13	MRAS
ENSG00000158195	33.67	32.95	35.94	24.97	25.03	21.57	WASF2
ENSG00000158201	5.57	4.15	4.44	4.9	5.03	4.58	ABHD3
ENSG00000158220	0.27	0.05	0.02	0.07	0.01	0.07	ESYT3
ENSG00000158234	6.6	5.95	7.71	5.3	5.27	5.83	FAIM
ENSG00000158246	1.65	2.08	1.84	1.13	0.68	0.65	TENT5B
ENSG00000158258	0.42	0.07	0.08	0.03	0.07	0.1	CLSTN2
ENSG00000158270	2.04	2.09	1.82	0.34	0.24	0.33	COLEC12
ENSG00000158286	1.25	0.84	0.87	0.73	1.01	0.53	RNF207
ENSG00000158290	55.92	53.13	52.7	36.61	33.46	35.38	CUL4B
ENSG00000158292	1.38	1.94	1.6	1.52	1.33	1.58	GPR153
ENSG00000158296	2.24	2.2	2.41	2.52	2.36	1.42	SLC13A3
ENSG00000158301	5.2	4.72	4.75	2.86	2.63	2.55	GPRASP2
ENSG00000158315	0.45	0.28	0.34	1.27	0.86	0.79	RHBDL2
ENSG00000158321	2.57	2.47	2.15	1.5	1.59	1.82	AUTS2
ENSG00000158352	0.73	0.66	0.84	0.41	0.27	0.26	SHROOM4
ENSG00000158373	2.99	1.69	2.72	2.12	2.78	2.94	H2BC5
ENSG00000158402	13.22	13.97	13.63	10.32	9.2	11.43	CDC25C
ENSG00000158406	2.53	0.84	1.03	2.69	2.77	1.69	H4C8
ENSG00000158411	11.58	9.19	11.87	21.22	21.72	23.08	MITD1
ENSG00000158417	32.22	28.64	30.33	24.89	23.39	26.58	EIF5B
ENSG00000158423	0.1	0.24	0.28	0.12	0.27	0.22	RIBC1
ENSG00000158427	6.05	6.87	4.99	3.69	3.26	3.92	TMSB15B
ENSG00000158428	0	0	0	0	0	0	CATIP
ENSG00000158435	23.69	21.42	24.01	18.63	19.32	18.89	CNOT11
ENSG00000158445	0.01	0	0	0	0	0.01	KCNB1
ENSG00000158457	0.39	0.4	0.35	0.48	0.39	0.34	TSPAN33
ENSG00000158458	0.07	0.03	0.03	0	0	0.1	NRG2
ENSG00000158467	3.43	3.83	3.52	1.99	1.63	1.79	AHCYL2
ENSG00000158470	31.3	31.66	32.77	54.47	54.01	56.89	B4GALT5
ENSG00000158473	0.18	0.02	0	0.04	0.07	0.1	CD1D
ENSG00000158477	0	0	0	0	0	0	CD1A
ENSG00000158480	3.31	3.89	3.71	3.8	3.61	3.48	SPATA2
ENSG00000158481	0	0	0	0	0	0	CD1C
ENSG00000158485	0	0	0	0	0	0	CD1B
ENSG00000158486	0.02	0.01	0	0.03	0.01	0.03	DNAH3
ENSG00000158488	0	0	0	0	0	0	CD1E
ENSG00000158497	0	0	0	0	0	0	HMHB1
ENSG00000158516	0.05	0.04	0	0	0.04	0	CPA2
ENSG00000158517	0	0	0	0	0	0	NCF1
ENSG00000158525	0	0.04	0	0	0	0	CPA5
ENSG00000158526	7.18	6.9	6.65	6.34	5.95	5.57	TSR2
ENSG00000158528	0.09	0.03	0.08	0.06	0.02	0.03	PPP1R9A
ENSG00000158545	14.65	17.94	16.83	12.97	12.45	12.86	ZC3H18
ENSG00000158552	8.7	12.02	10.49	9.49	7.32	7.76	ZFAND2B
ENSG00000158553	0	0	0	0	0	0	POM121L2
ENSG00000158555	0.79	1.24	1.25	0.37	0.48	0.31	GDPD5
ENSG00000158560	0.57	1.56	0.81	0.38	1.22	0.89	DYNC1I1
ENSG00000158571	0.09	0.12	0	0	0	0.05	PFKFB1
ENSG00000158578	0.03	0	0	0	0	0	ALAS2
ENSG00000158604	39.97	41.11	39.74	34.2	35.32	39.69	TMED4
ENSG00000158615	13.07	11.55	11.53	13.94	11.93	13.02	PPP1R15B
ENSG00000158623	5.89	5.37	5.71	3.42	2.5	3.13	COPG2
ENSG00000158636	9.27	9.15	8.84	7.44	9.19	7.58	EMSY
ENSG00000158639	0	0	0	0	0	0	PAGE5
ENSG00000158669	35.87	33.65	34.1	32.42	31.32	34.84	GPAT4
ENSG00000158683	0.01	0	0.01	0	0.03	0.01	PKD1L1
ENSG00000158691	2.61	2.3	2.73	2	2.17	2.06	ZSCAN12
ENSG00000158710	431.03	440.71	441.11	454.86	485.48	476.77	TAGLN2
ENSG00000158711	6.46	5.95	5.92	6.11	5.43	5.01	ELK4
ENSG00000158714	0	0.2	0.1	15.05	14.51	14.02	SLAMF8
ENSG00000158715	2.36	2.95	2.62	2.48	3.31	2.42	SLC45A3
ENSG00000158716	4.4	4.28	2.96	4.12	6.06	5.99	DUSP23
ENSG00000158717	6.14	5.87	6.56	4.6	4.86	3.51	RNF166
ENSG00000158747	9.82	10.68	9.57	12.16	8.58	10.06	NBL1
ENSG00000158748	0	0	0	0	0	0	HTR6
ENSG00000158764	0.1	0	0	0	0	0	ITLN2
ENSG00000158769	1.09	0.71	0.72	0.59	0.41	0.33	F11R
ENSG00000158773	11.91	13.66	12.57	26.05	23.49	27.12	USF1
ENSG00000158786	0	0	0	0	0	0	PLA2G2F
ENSG00000158792	1.19	1.64	1.25	1.91	1.04	1.49	SPATA2L
ENSG00000158793	8.51	9.78	8.96	9.65	8.18	9.74	NIT1
ENSG00000158796	13.92	14.7	11.55	12.66	11.02	10.88	DEDD
ENSG00000158805	4.22	3.72	3.67	3.48	3.58	3.96	ZNF276
ENSG00000158806	0	0	0	0	0	0	NPM2
ENSG00000158813	0.41	0.25	0.27	0.26	0.09	0.19	EDA
ENSG00000158815	1.94	0	0	0	0	0	FGF17
ENSG00000158816	0	0	0	0	0	0	VWA5B1
ENSG00000158825	0.97	0.86	1.14	0.44	0.36	0.95	CDA
ENSG00000158828	16.88	18.23	17.22	17.44	17.5	15.41	PINK1
ENSG00000158850	26.29	29.31	27.16	22.08	22.72	21.17	B4GALT3
ENSG00000158856	1.18	0.2	0.14	0.49	0.03	0.25	DMTN
ENSG00000158859	4.3	5.52	4.75	38.79	37.15	37.91	ADAMTS4
ENSG00000158863	6.29	6.64	7.45	5.2	6.01	5.68	FAM160B2
ENSG00000158864	55.39	63.88	61.93	68.04	62.12	68.47	NDUFS2
ENSG00000158865	0	0.03	0	0.12	0	0	SLC5A11
ENSG00000158869	0.21	0	0.46	1.72	2.64	2.62	FCER1G
ENSG00000158874	0	0	0	0	0	0	APOA2
ENSG00000158882	5.86	6.86	6.94	9.05	8.86	7.69	TOMM40L
ENSG00000158887	0.27	0.35	0.24	0.42	0.28	0.33	MPZ
ENSG00000158901	0	0	0	0	0	0	WFDC8
ENSG00000158941	52.64	58.34	69.34	49.84	44.58	49.52	CCAR2
ENSG00000158955	0	0	0	0.02	0	0.03	WNT9B
ENSG00000158966	3.36	2.94	2.48	5.49	5.64	5.32	CACHD1
ENSG00000158985	9.26	7.55	8.94	15.69	15.86	14.91	CDC42SE2
ENSG00000158987	5.69	4.88	5.31	5.1	4.61	4.58	RAPGEF6
ENSG00000159023	6.07	6.37	5.45	2.89	3.07	3.12	EPB41
ENSG00000159055	11.36	9.93	8.58	10.02	10.92	11.03	MIS18A
ENSG00000159063	35.26	36.17	34.03	31.12	35.13	33.34	ALG8
ENSG00000159069	25.25	27.69	26.86	21.1	24.49	19.86	FBXW5
ENSG00000159079	24.16	23.33	23.46	19.18	17.31	19.52	CFAP298
ENSG00000159082	4.78	3.3	3.26	4.09	2.69	3.09	SYNJ1
ENSG00000159086	10.34	10.2	8.96	8.79	8.09	7.54	PAXBP1
ENSG00000159110	10.59	9.54	8.64	24.29	24.24	21.14	IFNAR2
ENSG00000159111	16.06	17.33	18.08	17.31	15.73	15.79	MRPL10
ENSG00000159128	43.22	43.29	40.61	45.62	45.09	42.36	IFNGR2
ENSG00000159131	34.47	35.06	35.48	41.51	38.15	39.61	GART
ENSG00000159140	58.87	58.87	55.19	39.9	39.4	39.03	SON
ENSG00000159147	21.32	19.07	21.39	19.78	19.28	21.49	DONSON
ENSG00000159164	1.92	2.61	2.29	0.88	0.72	0.81	SV2A
ENSG00000159166	0.1	0.13	0.02	0	0	0	LAD1
ENSG00000159167	23.05	22.94	24.11	95.71	104.92	97.47	STC1
ENSG00000159173	0	0	0	0	0	0	TNNI1
ENSG00000159176	357.49	379.78	376.03	380.06	376.76	382.26	CSRP1
ENSG00000159182	0	0	0	0	0	0	PRAC1
ENSG00000159184	0	0.04	0	0.02	0	0	HOXB13
ENSG00000159189	0	0	0	0	0	0	C1QC
ENSG00000159197	0	0.2	0	0	0	0	KCNE2
ENSG00000159199	39.59	44.82	42.16	36.48	31.82	37.41	ATP5MC1
ENSG00000159200	16.52	17.6	17.31	71.43	66.41	70.74	RCAN1
ENSG00000159202	53.39	55.74	55.62	69.07	70.95	69.61	UBE2Z
ENSG00000159208	1.61	2.18	2.21	1.67	1.87	1.46	CIART
ENSG00000159210	53.22	62.19	58.25	47.96	41.34	47.51	SNF8
ENSG00000159212	0.06	0.07	0.05	0.05	0.12	0.06	CLIC6
ENSG00000159214	1.93	2.37	1.53	1.23	1.72	1.13	CCDC24
ENSG00000159216	18.23	16.21	16.16	24.66	23.99	21.74	RUNX1
ENSG00000159217	11.99	11.69	11.46	10.82	11.22	10.89	IGF2BP1
ENSG00000159224	0	0.15	0.45	0	0	0	GIP
ENSG00000159228	59.93	58.47	56.69	45.47	46.84	42.82	CBR1
ENSG00000159231	9.89	11.7	10.25	19.7	19.75	18.63	CBR3
ENSG00000159239	0	0.01	0.03	0	0	0.01	AC005041.1
ENSG00000159248	0	0	0	0	0	0	GJD2
ENSG00000159251	0.09	0.12	0.24	0.04	0.08	0.2	ACTC1
ENSG00000159256	10.98	9.59	10.11	21.5	22.17	20.3	MORC3
ENSG00000159259	6.17	6.13	5.65	5.43	5.5	5.84	CHAF1B
ENSG00000159261	0.34	0.15	0.21	0.28	0.26	0.28	CLDN14
